,fold,feature_name,feature,loss,acc,idx,class
0,train,rabanser,[],0.1292562484741211,0.8707437515258789,570.0,
1,train,rabanser,[],0.06440520286560059,0.9355947971343994,542.0,
2,train,rabanser,[],0.05225932598114014,0.9477406740188599,48.0,
3,train,rabanser,[],0.05582159757614136,0.9441784024238586,565.0,
4,train,rabanser,[],0.06967747211456299,0.930322527885437,532.0,
5,train,rabanser,[],0.11732339859008789,0.8826766014099121,452.0,
6,train,rabanser,[],0.16870397329330444,0.8312960267066956,198.0,
7,train,rabanser,[],0.24355703592300415,0.7564429640769958,582.0,
8,train,rabanser,[],0.09618109464645386,0.9038189053535461,650.0,
9,train,rabanser,[],0.06277358531951904,0.937226414680481,23.0,
10,train,rabanser,[],0.060012221336364746,0.9399877786636353,727.0,
11,train,rabanser,[],0.36997920274734497,0.630020797252655,333.0,
12,train,rabanser,[],0.13401466608047485,0.8659853339195251,442.0,
13,train,rabanser,[],0.12746798992156982,0.8725320100784302,743.0,
14,train,rabanser,[],0.2489027976989746,0.7510972023010254,790.0,
15,train,rabanser,[],0.14815789461135864,0.8518421053886414,348.0,
16,train,rabanser,[],0.054305851459503174,0.9456941485404968,317.0,
17,train,rabanser,[],0.07473647594451904,0.925263524055481,344.0,
18,train,rabanser,[],0.18952274322509766,0.8104772567749023,119.0,
19,train,rabanser,[],0.04722374677658081,0.9527762532234192,550.0,
20,train,rabanser,[],0.06052345037460327,0.9394765496253967,717.0,
21,train,rabanser,[],0.052257657051086426,0.9477423429489136,475.0,
22,train,rabanser,[],0.047560274600982666,0.9524397253990173,213.0,
23,train,rabanser,[],0.09011316299438477,0.9098868370056152,681.0,
24,train,rabanser,[],0.09683096408843994,0.9031690359115601,667.0,
25,train,rabanser,[],0.045343220233917236,0.9546567797660828,522.0,
26,train,rabanser,[],0.18112021684646606,0.8188797831535339,737.0,
27,train,rabanser,[],0.07758533954620361,0.9224146604537964,449.0,
28,train,rabanser,[],0.037715911865234375,0.9622840881347656,176.0,
29,train,rabanser,[],0.06466555595397949,0.9353344440460205,197.0,
30,train,rabanser,[],0.4271544814109802,0.5728455185890198,575.0,
31,train,rabanser,[],0.14823240041732788,0.8517675995826721,0.0,
32,train,rabanser,[],0.031692564487457275,0.9683074355125427,310.0,
33,train,rabanser,[],0.08506524562835693,0.9149347543716431,577.0,
34,train,rabanser,[],0.08940613269805908,0.9105938673019409,193.0,
35,train,rabanser,[],0.06791186332702637,0.9320881366729736,71.0,
36,train,rabanser,[],0.1040378212928772,0.8959621787071228,637.0,
37,train,rabanser,[],0.12371945381164551,0.8762805461883545,22.0,
38,train,rabanser,[],0.02831101417541504,0.971688985824585,7.0,
39,train,rabanser,[],0.13703858852386475,0.8629614114761353,641.0,
40,train,rabanser,[],0.42080366611480713,0.5791963338851929,160.0,
41,train,rabanser,[],0.10258227586746216,0.8974177241325378,153.0,
42,train,rabanser,[],0.10806310176849365,0.8919368982315063,683.0,
43,train,rabanser,[],0.07583558559417725,0.9241644144058228,89.0,
44,train,rabanser,[],0.03847551345825195,0.961524486541748,140.0,
45,train,rabanser,[],0.1848447322845459,0.8151552677154541,719.0,
46,train,rabanser,[],0.050669074058532715,0.9493309259414673,702.0,
47,train,rabanser,[],0.05375218391418457,0.9462478160858154,653.0,
48,train,rabanser,[],0.07385528087615967,0.9261447191238403,421.0,
49,train,rabanser,[],0.04762774705886841,0.9523722529411316,16.0,
50,train,rabanser,[],0.05501836538314819,0.9449816346168518,669.0,
51,train,rabanser,[],0.6505516767501831,0.3494483232498169,300.0,
52,train,rabanser,[],0.14831531047821045,0.8516846895217896,276.0,
53,train,rabanser,[],1.0,0.0,799.0,
54,train,rabanser,[],0.04590868949890137,0.9540913105010986,673.0,
55,train,rabanser,[],0.15370088815689087,0.8462991118431091,274.0,
56,train,rabanser,[],0.11037701368331909,0.8896229863166809,778.0,
57,train,rabanser,[],0.07504481077194214,0.9249551892280579,749.0,
58,train,rabanser,[],0.05613797903060913,0.9438620209693909,67.0,
59,train,rabanser,[],0.087979257106781,0.912020742893219,230.0,
60,train,rabanser,[],0.0990564227104187,0.9009435772895813,26.0,
61,train,rabanser,[],0.08998620510101318,0.9100137948989868,9.0,
62,train,rabanser,[],0.06334912776947021,0.9366508722305298,158.0,
63,train,rabanser,[],0.06374526023864746,0.9362547397613525,174.0,
64,train,rabanser,[],0.0803723931312561,0.9196276068687439,100.0,
65,train,rabanser,[],0.670569896697998,0.32943010330200195,598.0,
66,train,rabanser,[],0.11195558309555054,0.8880444169044495,516.0,
67,train,rabanser,[],0.4682326912879944,0.5317673087120056,603.0,
68,train,rabanser,[],0.07008099555969238,0.9299190044403076,229.0,
69,train,rabanser,[],0.033338308334350586,0.9666616916656494,709.0,
70,train,rabanser,[],0.07442468404769897,0.925575315952301,687.0,
71,train,rabanser,[],0.2069162130355835,0.7930837869644165,282.0,
72,train,rabanser,[],0.18121421337127686,0.8187857866287231,453.0,
73,train,rabanser,[],0.08259975910186768,0.9174002408981323,374.0,
74,train,rabanser,[],0.12757986783981323,0.8724201321601868,561.0,
75,train,rabanser,[],0.1264207363128662,0.8735792636871338,261.0,
76,train,rabanser,[],0.12206315994262695,0.877936840057373,322.0,
77,train,rabanser,[],0.052698731422424316,0.9473012685775757,66.0,
78,train,rabanser,[],0.06777054071426392,0.9322294592857361,316.0,
79,train,rabanser,[],0.05888491868972778,0.9411150813102722,269.0,
80,train,rabanser,[],0.08431637287139893,0.9156836271286011,437.0,
81,train,rabanser,[],0.04938995838165283,0.9506100416183472,185.0,
82,train,rabanser,[],0.148204505443573,0.851795494556427,296.0,
83,train,rabanser,[],0.06373238563537598,0.936267614364624,103.0,
84,train,rabanser,[],0.06723397970199585,0.9327660202980042,607.0,
85,train,rabanser,[],0.08498620986938477,0.9150137901306152,508.0,
86,train,rabanser,[],0.06085687875747681,0.9391431212425232,283.0,
87,train,rabanser,[],0.10738813877105713,0.8926118612289429,711.0,
88,train,rabanser,[],0.23314642906188965,0.7668535709381104,335.0,
89,train,rabanser,[],0.05657958984375,0.94342041015625,15.0,
90,train,rabanser,[],0.10635358095169067,0.8936464190483093,794.0,
91,train,rabanser,[],0.13174927234649658,0.8682507276535034,706.0,
92,train,rabanser,[],0.08816087245941162,0.9118391275405884,152.0,
93,train,rabanser,[],0.0819736123085022,0.9180263876914978,255.0,
94,train,rabanser,[],0.0912313461303711,0.9087686538696289,183.0,
95,train,rabanser,[],0.044122934341430664,0.9558770656585693,43.0,
96,train,rabanser,[],0.0986640453338623,0.9013359546661377,493.0,
97,train,rabanser,[],0.495863676071167,0.504136323928833,351.0,
98,train,rabanser,[],0.12533271312713623,0.8746672868728638,279.0,
99,train,rabanser,[],0.13791495561599731,0.8620850443840027,479.0,
100,train,rabanser,[],0.0545802116394043,0.9454197883605957,622.0,
101,train,rabanser,[],0.10428553819656372,0.8957144618034363,204.0,
102,train,rabanser,[],0.04874920845031738,0.9512507915496826,323.0,
103,train,rabanser,[],0.10001569986343384,0.8999843001365662,225.0,
104,train,rabanser,[],0.05909842252731323,0.9409015774726868,631.0,
105,train,rabanser,[],0.08164072036743164,0.9183592796325684,566.0,
106,train,rabanser,[],0.16305077075958252,0.8369492292404175,52.0,
107,train,rabanser,[],0.21629351377487183,0.7837064862251282,339.0,
108,train,rabanser,[],0.06588494777679443,0.9341150522232056,105.0,
109,train,rabanser,[],0.08621329069137573,0.9137867093086243,671.0,
110,train,rabanser,[],0.04290097951889038,0.9570990204811096,647.0,
111,train,rabanser,[],0.9999999403953552,5.960464477539063e-08,680.0,
112,train,rabanser,[],0.06929397583007812,0.9307060241699219,736.0,
113,train,rabanser,[],0.06283408403396606,0.9371659159660339,478.0,
114,train,rabanser,[],0.13607245683670044,0.8639275431632996,536.0,
115,train,rabanser,[],0.09740501642227173,0.9025949835777283,357.0,
116,train,rabanser,[],0.07296913862228394,0.9270308613777161,353.0,
117,train,rabanser,[],0.0801382064819336,0.9198617935180664,692.0,
118,train,rabanser,[],0.150363028049469,0.849636971950531,277.0,
119,train,rabanser,[],0.05640554428100586,0.9435944557189941,678.0,
120,train,rabanser,[],0.06627953052520752,0.9337204694747925,33.0,
121,train,rabanser,[],0.1235852837562561,0.8764147162437439,62.0,
122,train,rabanser,[],0.04870408773422241,0.9512959122657776,206.0,
123,train,rabanser,[],0.044790029525756836,0.9552099704742432,371.0,
124,train,rabanser,[],0.04130333662033081,0.9586966633796692,27.0,
125,train,rabanser,[],0.035070061683654785,0.9649299383163452,430.0,
126,train,rabanser,[],0.11271697282791138,0.8872830271720886,17.0,
127,train,rabanser,[],0.10579901933670044,0.8942009806632996,227.0,
128,train,rabanser,[],0.7196881771087646,0.28031182289123535,260.0,
129,train,rabanser,[],0.27732688188552856,0.7226731181144714,5.0,
130,train,rabanser,[],0.11453688144683838,0.8854631185531616,509.0,
131,train,rabanser,[],0.07614701986312866,0.9238529801368713,280.0,
132,train,rabanser,[],0.13017332553863525,0.8698266744613647,32.0,
133,train,rabanser,[],0.09484237432479858,0.9051576256752014,240.0,
134,train,rabanser,[],0.12635231018066406,0.8736476898193359,359.0,
135,train,rabanser,[],0.088076651096344,0.911923348903656,275.0,
136,train,rabanser,[],0.049983322620391846,0.9500166773796082,482.0,
137,train,rabanser,[],0.05672246217727661,0.9432775378227234,72.0,
138,train,rabanser,[],0.5091135501861572,0.4908864498138428,630.0,
139,train,rabanser,[],0.15863949060440063,0.8413605093955994,521.0,
140,train,rabanser,[],0.05538374185562134,0.9446162581443787,231.0,
141,train,rabanser,[],0.06884849071502686,0.9311515092849731,535.0,
142,train,rabanser,[],0.12900274991989136,0.8709972500801086,792.0,
143,train,rabanser,[],0.10564100742340088,0.8943589925765991,721.0,
144,train,rabanser,[],0.26539069414138794,0.7346093058586121,742.0,
145,train,rabanser,[],0.09420663118362427,0.9057933688163757,617.0,
146,train,rabanser,[],0.10151970386505127,0.8984802961349487,487.0,
147,train,rabanser,[],0.04787784814834595,0.952122151851654,685.0,
148,train,rabanser,[],0.194172203540802,0.805827796459198,232.0,
149,train,rabanser,[],0.10509288311004639,0.8949071168899536,627.0,
150,train,rabanser,[],0.18089014291763306,0.8191098570823669,347.0,
151,train,rabanser,[],0.22616779804229736,0.7738322019577026,68.0,
152,train,rabanser,[],0.05208539962768555,0.9479146003723145,458.0,
153,train,rabanser,[],0.07598018646240234,0.9240198135375977,756.0,
154,train,rabanser,[],0.09000164270401001,0.90999835729599,746.0,
155,train,rabanser,[],0.13113641738891602,0.868863582611084,524.0,
156,train,rabanser,[],0.08602184057235718,0.9139781594276428,655.0,
157,train,rabanser,[],0.07192564010620117,0.9280743598937988,291.0,
158,train,rabanser,[],0.08562678098678589,0.9143732190132141,75.0,
159,train,rabanser,[],0.13550543785095215,0.8644945621490479,311.0,
160,train,rabanser,[],0.5561151504516602,0.44388484954833984,445.0,
161,train,rabanser,[],0.028882324695587158,0.9711176753044128,293.0,
162,train,rabanser,[],0.07829219102859497,0.921707808971405,698.0,
163,train,rabanser,[],0.09964454174041748,0.9003554582595825,540.0,
164,train,rabanser,[],0.11315041780471802,0.886849582195282,708.0,
165,train,rabanser,[],0.09252691268920898,0.907473087310791,161.0,
166,train,rabanser,[],0.0877997875213623,0.9122002124786377,481.0,
167,train,rabanser,[],0.04571104049682617,0.9542889595031738,234.0,
168,train,rabanser,[],0.10336494445800781,0.8966350555419922,143.0,
169,train,rabanser,[],0.10502755641937256,0.8949724435806274,109.0,
170,train,rabanser,[],0.11577969789505005,0.88422030210495,525.0,
171,train,rabanser,[],0.10520023107528687,0.8947997689247131,768.0,
172,train,rabanser,[],0.2806267738342285,0.7193732261657715,373.0,
173,train,rabanser,[],0.24059897661209106,0.7594010233879089,720.0,
174,train,rabanser,[],0.2842686176300049,0.7157313823699951,457.0,
175,train,rabanser,[],0.10275208950042725,0.8972479104995728,444.0,
176,train,rabanser,[],0.29257601499557495,0.707423985004425,632.0,
177,train,rabanser,[],0.06733959913253784,0.9326604008674622,235.0,
178,train,rabanser,[],0.08811682462692261,0.9118831753730774,88.0,
179,train,rabanser,[],0.1233605146408081,0.8766394853591919,788.0,
180,train,rabanser,[],0.05642622709274292,0.9435737729072571,164.0,
181,train,rabanser,[],0.06261014938354492,0.9373898506164551,483.0,
182,train,rabanser,[],0.09566962718963623,0.9043303728103638,463.0,
183,train,rabanser,[],0.08053052425384521,0.9194694757461548,165.0,
184,train,rabanser,[],0.13812261819839478,0.8618773818016052,704.0,
185,train,rabanser,[],0.11369198560714722,0.8863080143928528,511.0,
186,train,rabanser,[],0.05491435527801514,0.9450856447219849,413.0,
187,train,rabanser,[],0.05770432949066162,0.9422956705093384,644.0,
188,train,rabanser,[],0.19124168157577515,0.8087583184242249,573.0,
189,train,rabanser,[],0.028623640537261963,0.971376359462738,44.0,
190,train,rabanser,[],0.1152716875076294,0.8847283124923706,456.0,
191,train,rabanser,[],0.4268655776977539,0.5731344223022461,776.0,
192,train,rabanser,[],0.05701547861099243,0.9429845213890076,395.0,
193,train,rabanser,[],0.027537167072296143,0.9724628329277039,433.0,
194,train,rabanser,[],0.03386402130126953,0.9661359786987305,529.0,
195,train,rabanser,[],0.06352382898330688,0.9364761710166931,619.0,
196,train,rabanser,[],0.0941845178604126,0.9058154821395874,724.0,
197,train,rabanser,[],0.07335156202316284,0.9266484379768372,498.0,
198,train,rabanser,[],0.1624281406402588,0.8375718593597412,640.0,
199,train,rabanser,[],0.04046279191970825,0.9595372080802917,203.0,
200,train,rabanser,[],0.0410076379776001,0.9589923620223999,753.0,
201,train,rabanser,[],0.10027259588241577,0.8997274041175842,378.0,
202,train,rabanser,[],0.9339563846588135,0.06604361534118652,422.0,
203,train,rabanser,[],0.06226193904876709,0.9377380609512329,372.0,
204,train,rabanser,[],0.11930698156356812,0.8806930184364319,340.0,
205,train,rabanser,[],0.06236827373504639,0.9376317262649536,287.0,
206,train,rabanser,[],0.0556219220161438,0.9443780779838562,135.0,
207,train,rabanser,[],0.06596410274505615,0.9340358972549438,554.0,
208,train,rabanser,[],0.27239853143692017,0.7276014685630798,786.0,
209,train,rabanser,[],0.43156230449676514,0.5684376955032349,149.0,
210,train,rabanser,[],0.2306026816368103,0.7693973183631897,262.0,
211,train,rabanser,[],0.1189727783203125,0.8810272216796875,609.0,
212,train,rabanser,[],0.5063212513923645,0.4936787486076355,633.0,
213,train,rabanser,[],0.23047888278961182,0.7695211172103882,187.0,
214,train,rabanser,[],0.2052564024925232,0.7947435975074768,546.0,
215,train,rabanser,[],0.12208676338195801,0.877913236618042,454.0,
216,train,rabanser,[],0.10477250814437866,0.8952274918556213,418.0,
217,train,rabanser,[],0.10208022594451904,0.897919774055481,419.0,
218,train,rabanser,[],0.35810500383377075,0.6418949961662292,389.0,
219,train,rabanser,[],0.07879108190536499,0.921208918094635,543.0,
220,train,rabanser,[],0.15496206283569336,0.8450379371643066,758.0,
221,train,rabanser,[],0.17352455854415894,0.8264754414558411,613.0,
222,train,rabanser,[],0.0329662561416626,0.9670337438583374,393.0,
223,train,rabanser,[],0.12402743101119995,0.8759725689888,438.0,
224,train,rabanser,[],0.062242746353149414,0.9377572536468506,781.0,
225,train,rabanser,[],0.040472328662872314,0.9595276713371277,2.0,
226,train,rabanser,[],0.9057385921478271,0.09426140785217285,401.0,
227,train,rabanser,[],0.09508150815963745,0.9049184918403625,211.0,
228,train,rabanser,[],0.0873522162437439,0.9126477837562561,744.0,
229,train,rabanser,[],0.0818071961402893,0.9181928038597107,576.0,
230,train,rabanser,[],0.1541377305984497,0.8458622694015503,590.0,
