,fold,feature_name,feature,loss,acc,idx,class
0,train,energy,58.18490219116211,0.04296153783798218,0.9570384621620178,69.0,
1,train,energy,65.14454650878906,0.133466899394989,0.866533100605011,71.0,
2,train,energy,64.690673828125,0.05843091011047363,0.9415690898895264,76.0,
3,train,energy,54.29796600341797,0.07707726955413818,0.9229227304458618,82.0,
4,train,energy,57.015357971191406,0.29568326473236084,0.7043167352676392,85.0,
5,train,energy,45.73107147216797,0.042150139808654785,0.9578498601913452,92.0,
6,train,energy,64.82815551757812,0.10531318187713623,0.8946868181228638,126.0,
7,train,energy,45.060028076171875,0.059353411197662354,0.9406465888023376,154.0,
8,train,energy,68.48876190185547,0.07022994756698608,0.9297700524330139,176.0,
9,train,energy,54.85091018676758,0.09828370809555054,0.9017162919044495,202.0,
10,train,energy,57.0132942199707,0.4230489134788513,0.5769510865211487,236.0,
11,train,energy,61.21379089355469,0.6545616388320923,0.3454383611679077,243.0,
12,train,energy,61.19230270385742,0.06234586238861084,0.9376541376113892,245.0,
13,train,energy,68.14849090576172,0.2965747117996216,0.7034252882003784,269.0,
14,train,energy,60.310970306396484,0.12585002183914185,0.8741499781608582,285.0,
15,train,energy,56.461524963378906,0.06378799676895142,0.9362120032310486,290.0,
16,train,energy,66.10648345947266,0.07997959852218628,0.9200204014778137,315.0,
17,train,energy,53.329315185546875,0.05457496643066406,0.9454250335693359,319.0,
18,train,energy,57.764801025390625,0.0771285891532898,0.9228714108467102,324.0,
19,train,energy,42.466033935546875,0.0672948956489563,0.9327051043510437,327.0,
20,train,energy,57.200477600097656,0.08376240730285645,0.9162375926971436,356.0,
21,train,energy,66.80506896972656,0.078033447265625,0.921966552734375,377.0,
22,train,energy,56.585899353027344,0.08048897981643677,0.9195110201835632,407.0,
23,train,energy,70.91497802734375,0.05693763494491577,0.9430623650550842,425.0,
24,train,energy,71.53180694580078,0.05660015344619751,0.9433998465538025,442.0,
25,train,energy,61.76628494262695,0.28619813919067383,0.7138018608093262,448.0,
26,train,energy,55.179847717285156,0.042568325996398926,0.9574316740036011,455.0,
27,train,energy,47.011356353759766,0.07672840356826782,0.9232715964317322,472.0,
28,train,energy,59.081939697265625,0.06822818517684937,0.9317718148231506,487.0,
29,train,energy,71.60728454589844,0.07557094097137451,0.9244290590286255,492.0,
30,train,energy,73.72402954101562,0.08797711133956909,0.9120228886604309,499.0,
31,train,energy,60.357765197753906,0.05482602119445801,0.945173978805542,520.0,
32,train,energy,63.859397888183594,0.09062308073043823,0.9093769192695618,528.0,
33,train,energy,53.954010009765625,0.07402271032333374,0.9259772896766663,581.0,
34,train,energy,60.08031463623047,0.11259579658508301,0.887404203414917,599.0,
35,train,energy,59.50019836425781,0.07145589590072632,0.9285441040992737,679.0,
36,train,energy,54.6590576171875,0.08007901906967163,0.9199209809303284,694.0,
37,train,energy,54.49256896972656,0.11581569910049438,0.8841843008995056,698.0,
38,train,energy,61.0618896484375,0.09319347143173218,0.9068065285682678,718.0,
39,train,energy,66.85545349121094,0.03965026140213013,0.9603497385978699,719.0,
40,train,energy,49.697654724121094,0.1360066533088684,0.8639933466911316,733.0,
41,train,energy,60.56282424926758,0.1346569061279297,0.8653430938720703,747.0,
42,train,energy,63.782508850097656,0.04990166425704956,0.9500983357429504,797.0,
43,train,energy,64.27519226074219,0.04781287908554077,0.9521871209144592,22.0,
44,train,energy,63.609519958496094,0.03699600696563721,0.9630039930343628,41.0,
45,train,energy,70.53561401367188,0.22531116008758545,0.7746888399124146,79.0,
46,train,energy,48.43301010131836,0.11926782131195068,0.8807321786880493,88.0,
47,train,energy,63.86790466308594,0.128057062625885,0.871942937374115,100.0,
48,train,energy,44.86274719238281,0.04197871685028076,0.9580212831497192,104.0,
49,train,energy,34.77791213989258,0.06397414207458496,0.936025857925415,107.0,
50,train,energy,67.91300201416016,0.13483500480651855,0.8651649951934814,130.0,
51,train,energy,69.81526947021484,0.08272719383239746,0.9172728061676025,159.0,
52,train,energy,41.747528076171875,0.17899930477142334,0.8210006952285767,173.0,
53,train,energy,71.06864166259766,0.08431392908096313,0.9156860709190369,214.0,
54,train,energy,51.394187927246094,0.08749645948410034,0.9125035405158997,220.0,
55,train,energy,4.001527786254883,0.07406067848205566,0.9259393215179443,233.0,
56,train,energy,67.2967300415039,0.05585819482803345,0.9441418051719666,242.0,
57,train,energy,57.79926300048828,0.032402217388153076,0.9675977826118469,259.0,
58,train,energy,56.841468811035156,0.23031598329544067,0.7696840167045593,276.0,
59,train,energy,55.58311462402344,0.6687787771224976,0.33122122287750244,316.0,
60,train,energy,69.94160461425781,0.18049991130828857,0.8195000886917114,321.0,
61,train,energy,65.644775390625,0.08855849504470825,0.9114415049552917,340.0,
62,train,energy,56.73548126220703,0.17427462339401245,0.8257253766059875,352.0,
63,train,energy,69.29215240478516,0.054922640323638916,0.9450773596763611,379.0,
64,train,energy,48.546390533447266,0.10021144151687622,0.8997885584831238,384.0,
65,train,energy,68.70101165771484,0.07651001214981079,0.9234899878501892,400.0,
66,train,energy,60.10188674926758,0.17321187257766724,0.8267881274223328,427.0,
67,train,energy,57.33754348754883,0.5991966128349304,0.4008033871650696,451.0,
68,train,energy,63.941619873046875,0.18468379974365234,0.8153162002563477,456.0,
69,train,energy,50.810791015625,0.07122009992599487,0.9287799000740051,457.0,
70,train,energy,66.9916000366211,0.041910767555236816,0.9580892324447632,463.0,
71,train,energy,59.252601623535156,0.039897382259368896,0.9601026177406311,505.0,
72,train,energy,54.893638610839844,0.06239628791809082,0.9376037120819092,509.0,
73,train,energy,56.261329650878906,0.130151629447937,0.869848370552063,513.0,
74,train,energy,66.70443725585938,0.02360159158706665,0.9763984084129333,539.0,
75,train,energy,26.12963104248047,0.05638277530670166,0.9436172246932983,540.0,
76,train,energy,59.6204719543457,0.10446357727050781,0.8955364227294922,547.0,
77,train,energy,74.88052368164062,0.08036738634109497,0.919632613658905,553.0,
78,train,energy,57.25343322753906,0.09658193588256836,0.9034180641174316,563.0,
79,train,energy,62.553550720214844,0.05624788999557495,0.943752110004425,573.0,
80,train,energy,57.50069808959961,0.07260000705718994,0.9273999929428101,587.0,
81,train,energy,68.53173065185547,0.06882339715957642,0.9311766028404236,588.0,
82,train,energy,55.9106559753418,0.13620084524154663,0.8637991547584534,618.0,
83,train,energy,75.7961654663086,0.03232830762863159,0.9676716923713684,623.0,
84,train,energy,72.5802993774414,0.07342088222503662,0.9265791177749634,636.0,
85,train,energy,69.40359497070312,0.139201819896698,0.860798180103302,646.0,
86,train,energy,65.01849365234375,0.14324498176574707,0.8567550182342529,658.0,
87,train,energy,58.00320816040039,0.05884885787963867,0.9411511421203613,661.0,
88,train,energy,59.931880950927734,0.06088894605636597,0.939111053943634,664.0,
89,train,energy,47.03006362915039,0.13146579265594482,0.8685342073440552,680.0,
90,train,energy,58.05712890625,0.03525090217590332,0.9647490978240967,685.0,
91,train,energy,70.0176010131836,0.1800634264945984,0.8199365735054016,687.0,
92,train,energy,58.35536575317383,0.05523717403411865,0.9447628259658813,693.0,
93,train,energy,71.49494934082031,0.06491518020629883,0.9350848197937012,714.0,
94,train,energy,62.51776123046875,0.06722801923751831,0.9327719807624817,734.0,
95,train,energy,63.83855056762695,0.13060086965560913,0.8693991303443909,744.0,
96,train,energy,64.89649200439453,0.0759880542755127,0.9240119457244873,755.0,
97,train,energy,28.14934539794922,0.2812648415565491,0.7187351584434509,756.0,
98,train,energy,57.80684280395508,0.05793046951293945,0.9420695304870605,771.0,
99,train,energy,64.16354370117188,0.1031109094619751,0.8968890905380249,777.0,
100,train,energy,62.95698165893555,0.07645654678344727,0.9235434532165527,788.0,
101,train,energy,65.90599822998047,0.3155232071876526,0.6844767928123474,3.0,
102,train,energy,55.22621536254883,0.13308119773864746,0.8669188022613525,30.0,
103,train,energy,51.787174224853516,0.3070158362388611,0.6929841637611389,33.0,
104,train,energy,63.14350128173828,0.04939568042755127,0.9506043195724487,46.0,
105,train,energy,68.56930541992188,0.2285456657409668,0.7714543342590332,48.0,
106,train,energy,59.98860168457031,0.08938521146774292,0.9106147885322571,53.0,
107,train,energy,65.74838256835938,0.1800602674484253,0.8199397325515747,66.0,
108,train,energy,69.95555877685547,0.3274233937263489,0.6725766062736511,87.0,
