,Tree,t,Risk Estimate,True Risk,E[f(x)=y],Accuracy,ood_pred,is_ood,Estimated Rate,ind_acc,ood_val_acc,ood_test_acc,Rate Error,Accuracy Error,dsd,ba,tpr,tnr,rate,test_set,val_set
1,Detector Tree,350.5,1112.1421177944862,1128.3140350877193,0.8766033483709272,0.8451378446115287,0.3606516290726817,0.3606516290726817,0.35289724310776943,0.996,0.6409999999999999,0.599,0.05289724310776938,0.03607213634085213,energy,1.0,1.0,1.0,0.30000000000000004,Clipart,Art
0,Base Tree,350.5,1584.1911573934838,1745.5363408521303,0.8443948922305765,0.8179448621553885,0.4361654135338346,0.4361654135338346,0.42705664160401,0.996,0.6409999999999999,0.599,0.029548370927318282,0.03649349122807019,energy,1.0,1.0,1.0,0.4,Clipart,Art
1,Detector Tree,350.5,1209.8471253132832,1228.6714536340853,0.8510925152882206,0.8179448621553885,0.4361654135338346,0.4361654135338346,0.42705664160401,0.996,0.6409999999999999,0.599,0.029548370927318282,0.039625920802005034,energy,1.0,1.0,1.0,0.4,Clipart,Art
0,Base Tree,350.5,1764.6554607769424,1987.3959899749373,0.8148105802005012,0.7782957393483709,0.5207769423558897,0.5207769423558897,0.510392731829574,0.996,0.6409999999999999,0.599,0.023042857142857143,0.03835453258145364,energy,1.0,1.0,1.0,0.5,Clipart,Art
1,Detector Tree,350.5,1319.6424241854636,1340.6607268170426,0.8224249002506265,0.7782957393483709,0.5207769423558897,0.5207769423558897,0.510392731829574,0.996,0.6409999999999999,0.599,0.023042857142857143,0.04489908170426066,energy,1.0,1.0,1.0,0.5,Clipart,Art
0,Base Tree,350.5,1905.9269278195486,1992.593984962406,0.7916513233082707,0.7774436090225564,0.5644611528822056,0.5638345864661655,0.5756300751879699,0.996,0.6409999999999999,0.599,0.02884611528822059,0.04080290476190477,energy,1.0,1.0,1.0,0.6000000000000001,Clipart,Art
1,Detector Tree,350.5,1405.5926240601502,1384.2013533834586,0.7999832541353383,0.7774436090225564,0.5644611528822056,0.5638345864661655,0.5756300751879699,0.996,0.6409999999999999,0.599,0.02884611528822059,0.04062887218045113,energy,1.0,1.0,1.0,0.6000000000000001,Clipart,Art
0,Base Tree,350.5,2066.5191052631576,2158.471177944862,0.7653247368421053,0.7502506265664161,0.6399749373433584,0.6393483709273183,0.6497894736842106,0.996,0.6409999999999999,0.599,0.052167418546365966,0.03242975939849627,energy,1.0,1.0,1.0,0.7000000000000001,Clipart,Art
1,Detector Tree,350.5,1503.2976315789474,1484.5587719298244,0.7744724210526316,0.7502506265664161,0.6399749373433584,0.6393483709273183,0.6497894736842106,0.996,0.6409999999999999,0.599,0.052167418546365966,0.03400603508771932,energy,1.0,1.0,1.0,0.7000000000000001,Clipart,Art
0,Base Tree,350.5,2324.1300245614034,2427.8496240601503,0.7230934385964913,0.7060902255639098,0.7644360902255639,0.7638095238095238,0.7687508771929825,0.996,0.6409999999999999,0.599,0.03126015037593989,0.03151832832080201,energy,1.0,1.0,1.0,0.8,Clipart,Art
1,Detector Tree,350.5,1660.0292807017543,1649.99992481203,0.7335496982456141,0.7060902255639098,0.7644360902255639,0.7638095238095238,0.7687508771929825,0.996,0.6409999999999999,0.599,0.03126015037593989,0.03433792882205513,energy,1.0,1.0,1.0,0.8,Clipart,Art
0,Base Tree,350.5,2535.602768295739,2718.784461152882,0.6884257756892231,0.6583959899749373,0.86734335839599,0.8667167919799499,0.8664062656641605,0.996,0.6409999999999999,0.599,0.03474110275689227,0.03826888095238096,energy,1.0,1.0,1.0,0.9,Clipart,Art
1,Detector Tree,350.5,1788.6902550125312,1786.2313032581455,0.6999562446115288,0.6583959899749373,0.86734335839599,0.8667167919799499,0.8664062656641605,0.996,0.6409999999999999,0.599,0.03474110275689227,0.0443410666666667,energy,1.0,1.0,1.0,0.9,Clipart,Art
0,Base Tree,350.5,2824.8999999999996,3087.9949874686718,0.6409999999999999,0.5978696741854637,1.0,1.0,1.0,0.996,0.6409999999999999,0.599,0.0,0.04636340852130318,energy,1.0,1.0,1.0,1.0,Clipart,Art
1,Detector Tree,350.5,1964.7,1961.8934837092731,0.654,0.5978696741854637,1.0,1.0,1.0,0.996,0.6409999999999999,0.599,0.0,0.05695238095238098,energy,1.0,1.0,1.0,1.0,Clipart,Art
0,Base Tree,350.5,665.2180852130327,650.1353383458646,0.9950462155388471,0.9975187969924811,0.0006265664160401002,0.0,0.00268671679197995,0.996,0.6409999999999999,0.978,0.00268671679197995,0.005450025062656642,energy,1.0,1.0,1.0,0.0,Product,Art
1,Detector Tree,350.5,650.7397493734336,650.9793233082706,0.9970757694235589,0.9975187969924811,0.0006265664160401002,0.0,0.00268671679197995,0.996,0.6409999999999999,0.978,0.00268671679197995,0.00441295238095238,energy,1.0,1.0,1.0,0.0,Product,Art
0,Base Tree,350.5,954.5153169172931,665.4235588972431,0.9476204398496241,0.9950125313283208,0.13328320802005011,0.13328320802005011,0.13628045112781956,0.996,0.6409999999999999,0.978,0.03742781954887218,0.047392091478696746,energy,1.0,1.0,1.0,0.1,Product,Art
1,Detector Tree,350.5,826.7494943609022,829.5425062656642,0.95111952481203,0.9950125313283208,0.13328320802005011,0.13328320802005011,0.13628045112781956,0.996,0.6409999999999999,0.978,0.03742781954887218,0.04389300651629074,energy,1.0,1.0,1.0,0.1,Product,Art
0,Base Tree,350.5,1165.988060651629,681.6290726817043,0.912952776942356,0.9923558897243108,0.23619047619047617,0.23619047619047617,0.2339358395989975,0.996,0.6409999999999999,0.978,0.033935839598997486,0.07940311278195487,energy,1.0,1.0,1.0,0.2,Product,Art
1,Detector Tree,350.5,955.4104686716792,968.0257644110275,0.9175260711779449,0.9923558897243108,0.23619047619047617,0.23619047619047617,0.2339358395989975,0.996,0.6409999999999999,0.978,0.033935839598997486,0.07482981854636589,energy,1.0,1.0,1.0,0.2,Product,Art
0,Base Tree,350.5,1423.5989799498748,690.6491228070175,0.8707214786967419,0.9908771929824561,0.3606516290726817,0.3606516290726817,0.35289724310776943,0.996,0.6409999999999999,0.978,0.05289724310776938,0.12015571428571428,energy,1.0,1.0,1.0,0.30000000000000004,Product,Art
1,Detector Tree,350.5,1112.1421177944862,1135.6010025062656,0.8766033483709272,0.9908771929824561,0.3606516290726817,0.3606516290726817,0.35289724310776943,0.996,0.6409999999999999,0.978,0.05289724310776938,0.11427384461152883,energy,1.0,1.0,1.0,0.30000000000000004,Product,Art
0,Base Tree,350.5,1584.1911573934838,735.9022556390977,0.8443948922305765,0.9834586466165413,0.4361654135338346,0.4361654135338346,0.42705664160401,0.996,0.6409999999999999,0.978,0.029548370927318282,0.13906375438596483,energy,1.0,1.0,1.0,0.4,Product,Art
1,Detector Tree,350.5,1209.8471253132832,1236.947142857143,0.8510925152882206,0.9834586466165413,0.4361654135338346,0.4361654135338346,0.42705664160401,0.996,0.6409999999999999,0.978,0.029548370927318282,0.13236613132832073,energy,1.0,1.0,1.0,0.4,Product,Art
0,Base Tree,350.5,1764.6554607769424,735.9022556390977,0.8148105802005012,0.9834586466165413,0.5207769423558897,0.5207769423558897,0.510392731829574,0.996,0.6409999999999999,0.978,0.023042857142857143,0.16864806641604005,energy,1.0,1.0,1.0,0.5,Product,Art
1,Detector Tree,350.5,1319.6424241854636,1350.9188721804512,0.8224249002506265,0.9834586466165413,0.5207769423558897,0.5207769423558897,0.510392731829574,0.996,0.6409999999999999,0.978,0.023042857142857143,0.16103374636591475,energy,1.0,1.0,1.0,0.5,Product,Art
